"","date","ibov","dexuseu","dexrealus","dexchus","dcoilwtico","dexeuus"
"671",2014-03-26,47965.61,1.3786,2.3119,6.2084,100.61,0.725373567387204
"672",2014-03-27,49646.79,1.3752,2.283,6.2123,101.25,0.72716695753345
"673",2014-03-28,49768.06,1.3753,2.2603,6.2117,101.73,0.727114084199811
"674",2014-03-31,50414.92,1.3777,2.263,6.2164,101.57,0.725847426870872
"675",2014-04-01,50270.37,1.3804,2.262,6.2064,99.69,0.724427702115329
"676",2014-04-02,51701.05,1.3761,2.2711,6.2054,99.6,0.726691374173388
"677",2014-04-03,51408.21,1.3708,2.2811,6.2102,100.29,0.72950102130143
"678",2014-04-04,51081.78,1.3704,2.242,6.2118,101.16,0.729713952130765
"679",2014-04-07,52155.28,1.3745,2.2326,6.2118,100.43,0.727537286285922
"680",2014-04-08,51629.07,1.3802,2.1974,6.1966,102.57,0.724532676423707
"681",2014-04-09,51185.4,1.3816,2.2111,6.2003,103.55,0.723798494499131
"682",2014-04-10,51127.48,1.3892,2.1987,6.2123,103.37,0.719838756118629
"683",2014-04-11,51867.29,1.3898,2.2059,6.2111,103.68,0.719527989638797
"684",2014-04-14,51596.55,1.3824,2.2096,6.2186,104.05,0.72337962962963
"685",2014-04-15,50454.35,1.3806,2.2257,6.2215,103.7,0.724322758221063
"686",2014-04-16,51200.56,1.382,2.2342,6.2204,103.71,0.723589001447178
"687",2014-04-17,52111.85,1.3832,2.2482,6.2188,104.33,0.722961249277039
"688",2014-04-22,51976.86,1.3804,2.2449,6.2373,101.69,0.724427702115329
"689",2014-04-23,51569.69,1.3814,2.2426,6.2374,101.47,0.723903286520921
"690",2014-04-24,51817.45,1.3828,2.2229,6.2484,102.2,0.723170378941279
"691",2014-04-25,51399.35,1.3838,2.2325,6.2534,100.85,0.722647781471311
"692",2014-04-28,51383.68,1.3844,2.237,6.252,101.13,0.722334585379948
"693",2014-04-29,51838.61,1.3808,2.2199,6.2578,101.56,0.724217844727694
"694",2014-04-30,51626.69,1.387,2.236,6.2591,100.07,0.720980533525595
"695",2014-05-02,52980.31,1.3864,2.2221,6.2591,100.09,0.721292556260819
"696",2014-05-05,53446.17,1.3884,2.2286,6.2453,99.74,0.720253529242293
"697",2014-05-06,53779.74,1.3924,2.2322,6.2255,99.81,0.718184429761563
"698",2014-05-07,54052.74,1.3917,2.2282,6.2349,101.06,0.71854566357692
"699",2014-05-08,53422.37,1.3864,2.2107,6.2272,100.52,0.721292556260819
"700",2014-05-09,53100.34,1.3763,2.2192,6.227,100.32,0.726585773450556
"701",2014-05-12,54052.9,1.376,2.2164,6.2364,100.89,0.726744186046512
"702",2014-05-13,53907.46,1.3711,2.2101,6.2283,102.01,0.729341404711546
"703",2014-05-14,54412.54,1.3718,2.2129,6.2282,102.63,0.728969237498178
"704",2014-05-15,53855.54,1.3712,2.2166,6.2291,101.74,0.72928821470245
"705",2014-05-16,53975.76,1.3708,2.211,6.2327,102.31,0.72950102130143
"706",2014-05-19,53353.1,1.3716,2.2111,6.2368,102.95,0.729075532225139
"707",2014-05-20,52366.19,1.3702,2.2156,6.2377,102.8,0.729820464165815
"708",2014-05-21,52203.37,1.3657,2.2111,6.2335,104.31,0.732225232481511
"709",2014-05-22,52806.22,1.3652,2.2131,6.2348,104.03,0.732493407559332
"710",2014-05-23,52626.41,1.3628,2.2187,6.2363,105.01,0.733783387144115
"711",2014-05-26,52932.91,1.3623,2.2209,6.2417,104.895,0.734052704984218
"712",2014-05-27,52173.98,1.3618,2.2354,6.2471,104.78,0.734322220590395
"713",2014-05-28,52639.75,1.3596,2.2405,6.2535,103.37,0.735510444248308
"714",2014-05-29,52239.34,1.3608,2.2251,6.2375,104.26,0.734861845972957
"715",2014-05-30,51239.34,1.364,2.239,6.2471,103.4,0.733137829912023
"716",2014-06-02,51605.83,1.3606,2.264,6.2471,103.07,0.734969866235484
"717",2014-06-03,52032.38,1.3624,2.2654,6.2536,103.34,0.733998825601879
"718",2014-06-04,51832.98,1.3619,2.2802,6.2494,103.27,0.734268301637418
"719",2014-06-05,51558.79,1.3618,2.2695,6.2548,103.17,0.734322220590395
"720",2014-06-06,53128.66,1.3639,2.2445,6.2498,103.32,0.733191582960628
"721",2014-06-09,54273.16,1.3589,2.2336,6.2397,105.09,0.735889322245934
"722",2014-06-10,54604.34,1.3543,2.2296,6.224,105.02,0.738388835560806
"723",2014-06-11,55102.44,1.3532,2.2307,6.2277,105.04,0.738989062961868
"724",2014-06-13,54806.64,1.3522,2.2347,6.209,107.49,0.739535571660997
"725",2014-06-16,54629.55,1.3578,2.2313,6.225,107.52,0.736485491235823
"726",2014-06-17,54299.95,1.3543,2.2486,6.2263,106.95,0.738388835560806
"727",2014-06-18,55202.54,1.3567,2.2534,6.2309,106.64,0.737082626962483
"728",2014-06-20,54638.19,1.3586,2.238,6.224,107.95,0.736051818047991
"729",2014-06-23,54210.05,1.3593,2.2195,6.225,106.83,0.735672772750681
"730",2014-06-24,54280.78,1.3588,2.2217,6.2308,106.64,0.735943479540771
"731",2014-06-25,53425.74,1.3638,2.2052,6.2343,107.04,0.733245343892066
"732",2014-06-26,53506.75,1.361,2.2089,6.2235,106.49,0.734753857457752
"733",2014-06-27,53157.3,1.3631,2.1975,6.218,106.46,0.733621891277236
"734",2014-06-30,53168.22,1.369,2.2025,6.2036,106.07,0.730460189919649
"735",2014-07-01,53171.49,1.3681,2.2054,6.1995,106.06,0.730940720707551
"736",2014-07-02,53028.78,1.3656,2.2134,6.2101,105.18,0.73227885178676
"737",2014-07-03,53874.58,1.361,2.2281,6.2115,104.76,0.734753857457752
"738",2014-07-04,54055.9,1.3607,2.2149,6.20755,104.475,0.73491585213493
"739",2014-07-07,53801.83,1.3604,2.2201,6.2036,104.19,0.735077918259335
"740",2014-07-08,53634.69,1.3614,2.215,6.201,104.06,0.734537975613339
"741",2014-07-10,54592.75,1.36,2.2237,6.2023,103.61,0.735294117647059
"742",2014-07-11,54785.93,1.3598,2.2228,6.2034,101.48,0.735402265038976
"743",2014-07-14,55743.98,1.362,2.2176,6.2059,101.73,0.734214390602056
"744",2014-07-15,55973.61,1.3573,2.2195,6.2075,100.56,0.736756796581448
"745",2014-07-16,55717.36,1.353,2.2193,6.2035,101.88,0.73909830007391
"746",2014-07-17,55637.51,1.353,2.2403,6.2033,103.84,0.73909830007391
"747",2014-07-18,57012.9,1.3515,2.2362,6.2075,103.83,0.739918608953015
"748",2014-07-21,57633.92,1.3524,2.2238,6.2088,105.34,0.739426205264715
"749",2014-07-22,57983.32,1.347,2.2129,6.2025,104.59,0.742390497401633
"750",2014-07-23,57419.96,1.3462,2.2202,6.1982,103.81,0.742831674342594
"751",2014-07-24,57977.56,1.3468,2.2204,6.1944,102.76,0.742500742500742
"752",2014-07-25,57821.08,1.3431,2.2293,6.1913,105.23,0.744546199091654
"753",2014-07-28,57695.72,1.344,2.2302,6.187,105.68,0.744047619047619
"754",2014-07-29,57118.81,1.341,2.2278,6.18,104.91,0.745712155108128
"755",2014-07-30,56877.97,1.3378,2.2447,6.1712,104.29,0.747495888772612
"756",2014-07-31,55829.41,1.339,2.2674,6.1737,98.23,0.746825989544436
"757",2014-08-01,55902.87,1.3436,2.2607,6.1793,97.86,0.744269127716582
"758",2014-08-04,56616.33,1.3414,2.2577,6.178,98.26,0.745489786789921
"759",2014-08-05,56202.1,1.3366,2.2756,6.1705,97.34,0.748166990872363
"760",2014-08-06,56487.18,1.3355,2.279,6.1625,96.93,0.74878322725571
"761",2014-08-07,56188.05,1.3362,2.2802,6.1618,97.34,0.74839095943721
"762",2014-08-08,55572.93,1.3412,2.2986,6.1557,97.61,0.745600954369222
"763",2014-08-11,56613.32,1.3385,2.2779,6.1528,98.09,0.747104968248039
"764",2014-08-12,56442.34,1.3357,2.277,6.1575,97.36,0.748671108781912
"765",2014-08-13,55581.19,1.3367,2.2692,6.1531,97.57,0.74811101967532
"766",2014-08-14,55780.41,1.3376,2.2703,6.1575,95.54,0.747607655502392
"767",2014-08-15,56963.65,1.3392,2.269,6.147,97.3,0.746714456391876
"768",2014-08-18,57560.72,1.3358,2.2595,6.1425,96.44,0.74861506213505
"769",2014-08-19,58449.29,1.332,2.2587,6.1425,94.35,0.750750750750751
"770",2014-08-20,58878.24,1.3284,2.255,6.1395,96.4,0.752785305630834
"771",2014-08-21,58992.11,1.3284,2.2582,6.151,93.97,0.752785305630834
"772",2014-08-22,58407.32,1.3237,2.2778,6.151,93.61,0.755458185389439
"773",2014-08-25,59735.17,1.3206,2.2808,6.154,95.39,0.75723156141148
"774",2014-08-26,59821.45,1.3189,2.2748,6.1522,95.78,0.758207597240124
"775",2014-08-27,60950.57,1.3192,2.2591,6.143,95.82,0.758035172832019
"776",2014-08-28,60290.87,1.3178,2.2499,6.1423,96.44,0.758840491728639
"777",2014-08-29,61288.15,1.315,2.2396,6.143,97.86,0.760456273764259
"778",2014-09-01,61141.27,1.3137,2.2364,6.1455,95.39,0.761208799573723
"779",2014-09-02,61895.98,1.3124,2.2521,6.148,92.92,0.761962816214569
"780",2014-09-03,61837.04,1.3136,2.2319,6.1408,95.5,0.761266747868453
"781",2014-09-04,60800.02,1.2926,2.2356,6.1383,94.51,0.773634535045645
"782",2014-09-05,60681.98,1.2956,2.2416,6.14,93.32,0.771843161469589
"783",2014-09-08,59192.75,1.2948,2.2491,6.14,92.64,0.772320049428483
"784",2014-09-09,58676.34,1.2909,2.2813,6.1362,92.73,0.774653342629174
"785",2014-09-10,58198.66,1.2908,2.2967,6.1284,91.71,0.774713356058259
"786",2014-09-11,58337.29,1.2936,2.288,6.1295,92.89,0.773036487322202
"787",2014-09-12,56927.81,1.2955,2.3251,6.1344,92.18,0.771902740254728
"788",2014-09-15,57948.76,1.2951,2.3401,6.1415,92.86,0.772141147401745
"789",2014-09-16,59114.66,1.2976,2.3351,6.1459,94.91,0.770653514180025
"790",2014-09-17,59108.19,1.2958,2.3384,6.1385,94.33,0.771724031486341
"791",2014-09-18,58374.48,1.2913,2.3668,6.14,93.07,0.774413381863239
"792",2014-09-19,57788.7,1.2835,2.3656,6.1403,92.43,0.779119594857811
"793",2014-09-22,56818.11,1.2829,2.387,6.14,91.46,0.779483981604178
"794",2014-09-23,56540.5,1.2858,2.4026,6.1368,91.55,0.777725929382486
"795",2014-09-24,56824.42,1.2788,2.407,6.1346,93.6,0.781983109164842
"796",2014-09-25,55962.08,1.2748,2.4085,6.1355,93.59,0.784436774395984
"797",2014-09-26,57212.38,1.2686,2.431,6.1266,95.55,0.788270534447422
"798",2014-09-29,54625.35,1.2703,2.4522,6.1495,94.53,0.787215618357868
"799",2014-09-30,54115.98,1.2628,2.451,6.138,91.17,0.791891035793475
"800",2014-10-01,52858.43,1.2618,2.4623,6.138,90.74,0.792518624187668
"801",2014-10-02,53518.57,1.267,2.4785,6.138,91.02,0.789265982636148
"802",2014-10-03,54539.55,1.2517,2.4932,6.1385,89.76,0.798913477670368
"803",2014-10-06,57115.9,1.2592,2.4098,6.1385,90.33,0.79415501905972
"804",2014-10-07,57436.33,1.2626,2.4038,6.1385,88.89,0.792016473942658
"805",2014-10-08,57058.48,1.2683,2.4072,6.1385,87.29,0.788456989671213
"806",2014-10-09,57267.53,1.2683,2.3914,6.1299,85.76,0.788456989671213
"807",2014-10-10,55311.59,1.2636,2.4103,6.1308,85.87,0.791389680278569
"808",2014-10-13,57956.53,1.2648,2.3923,6.1279,85.73,0.790638836179633
"809",2014-10-14,58015.46,1.266,2.3991,6.125,81.72,0.789889415481833
"810",2014-10-15,56135.27,1.2778,2.4316,6.1249,81.82,0.782595085302864
"811",2014-10-16,54298.33,1.2812,2.477,6.123,82.33,0.780518264127381
"812",2014-10-17,55723.79,1.2755,2.4477,6.1238,82.8,0.784006272050176
"813",2014-10-20,54302.57,1.2783,2.4554,6.1233,82.76,0.782288977548306
"814",2014-10-21,52432.43,1.2724,2.4797,6.1205,83.25,0.785916378497328
"815",2014-10-22,52411.03,1.2658,2.4781,6.118,80.52,0.790014220255965
"816",2014-10-23,50713.26,1.2658,2.5004,6.119,82.81,0.790014220255965
"817",2014-10-24,51940.73,1.2675,2.4805,6.1168,81.27,0.788954635108481
"818",2014-10-27,50503.66,1.2712,2.5341,6.116,81.26,0.78665827564506
"819",2014-10-28,52330.03,1.2747,2.4869,6.113,81.36,0.784498313328626
"820",2014-10-29,51049.32,1.2762,2.4346,6.1107,82.25,0.783576241968344
"821",2014-10-30,52336.83,1.2622,2.4119,6.114,81.06,0.792267469497702
"822",2014-10-31,54628.6,1.253,2.4442,6.1124,80.53,0.798084596967279
"823",2014-11-03,53947.21,1.2487,2.4839,6.1178,78.77,0.800832866180828
"824",2014-11-04,54383.59,1.2554,2.5195,6.115,77.15,0.796558865700175
"825",2014-11-05,53698.42,1.2488,2.5168,6.1135,78.71,0.800768737988469
"826",2014-11-06,52637.06,1.2414,2.5325,6.1117,77.87,0.805542129853391
"827",2014-11-07,53222.85,1.2422,2.5721,6.1225,78.71,0.805023345677025
"828",2014-11-10,52725.38,1.2425,2.539,6.119,77.43,0.804828973843058
"829",2014-11-11,52474.27,1.24405,2.5644,6.12235,77.85,0.803826212772798
"830",2014-11-12,52978.89,1.2456,2.555,6.1257,77.16,0.802825947334618
"831",2014-11-13,51846.03,1.2476,2.5725,6.1243,74.13,0.801538954793203
"832",2014-11-14,51772.4,1.2494,2.6136,6.129,75.91,0.800384184408516
"833",2014-11-17,51256.99,1.2447,2.6035,6.1242,75.64,0.803406443319675
"834",2014-11-18,52061.86,1.2534,2.5967,6.1208,74.55,0.797829902664752
"835",2014-11-19,53402.81,1.2548,2.5849,6.119,74.55,0.796939751354798
"836",2014-11-21,56084.04,1.2394,2.5391,6.1244,76.52,0.806842020332419
"837",2014-11-24,55406.91,1.2427,2.5282,6.1412,75.74,0.804699444757383
"838",2014-11-25,55560.81,1.2472,2.5237,6.1355,74.04,0.801796023091725
"839",2014-11-26,55098.47,1.2503,2.5103,6.1386,73.7,0.799808046068944
"840",2014-11-27,54721.32,1.24705,2.5065,6.14075,69.82,0.80189246622028
"841",2014-11-28,54724,1.2438,2.5601,6.1429,65.94,0.803987779385753
"842",2014-12-01,52276.58,1.249,2.5624,6.1515,68.98,0.800640512409928
"843",2014-12-02,51612.47,1.239,2.5664,6.149,66.99,0.807102502017756
"844",2014-12-03,52320.48,1.2304,2.5607,6.1499,67.3,0.812743823146944
"845",2014-12-04,51426.87,1.2432,2.5797,6.1541,66.73,0.804375804375804
"846",2014-12-05,51992.89,1.2304,2.5888,6.1497,65.89,0.812743823146944
"847",2014-12-08,50274.07,1.2292,2.5923,6.1725,63.13,0.813537260006508
"848",2014-12-09,50193.47,1.2415,2.6016,6.1855,63.74,0.805477245267821
"849",2014-12-10,49548.08,1.2425,2.5931,6.1763,60.99,0.804828973843058
"850",2014-12-11,49861.81,1.2397,2.6271,6.1881,60.01,0.806646769379689
"851",2014-12-12,48001.98,1.2484,2.6558,6.1864,57.81,0.801025312399872
"852",2014-12-15,47018.68,1.247,2.6717,6.19,55.96,0.801924619085806
"853",2014-12-16,47007.51,1.2504,2.7403,6.189,55.97,0.799744081893794
"854",2014-12-17,48713.64,1.2406,2.7246,6.1957,56.43,0.806061583104949
"855",2014-12-18,48495.7,1.2291,2.6676,6.2139,54.18,0.813603449678627
"856",2014-12-19,49650.98,1.2235,2.6486,6.2196,56.91,0.81732733959951
"857",2014-12-22,50120.86,1.2252,2.6527,6.2213,55.25,0.816193274567418
"858",2014-12-23,50889.81,1.218,2.6775,6.2256,56.78,0.821018062397373
"859",2014-12-26,50144.63,1.21795,2.6812,6.2239,54.59,0.821051767313929
"860",2014-12-29,50593.82,1.2179,2.6783,6.2222,53.46,0.821085474997947
"861",2014-12-30,50007.41,1.2174,2.6562,6.2015,54.14,0.821422704123542
"862",2015-01-02,48512.22,1.2015,2.6929,6.2046,52.72,0.832292967124428
"863",2015-01-05,47516.82,1.1918,2.7107,6.2201,50.05,0.839066957543212
"864",2015-01-06,48000.92,1.1936,2.7023,6.2125,47.98,0.837801608579088
"865",2015-01-07,49462.91,1.182,2.6807,6.2127,48.69,0.846023688663283
"866",2015-01-08,49943.3,1.1811,2.6919,6.2143,48.8,0.846668360003387
"867",2015-01-09,48840.25,1.183,2.6583,6.2085,48.35,0.84530853761623
"868",2015-01-12,48139.74,1.1832,2.6575,6.2027,46.06,0.845165652467884
"869",2015-01-13,48041.67,1.1779,2.6485,6.197,45.92,0.848968503268529
"870",2015-01-14,47645.87,1.1806,2.6222,6.1957,48.49,0.847026935456548
"871",2015-01-15,48026.31,1.1598,2.6122,6.187,46.37,0.862217623728229
"872",2015-01-16,49016.52,1.1517,2.6193,6.2065,48.49,0.868281670573934
"873",2015-01-19,47758.01,1.1538,2.6243,6.2101,47.64,0.866701334720056
"874",2015-01-20,47876.66,1.1559,2.6247,6.2137,46.79,0.865126741067566
"875",2015-01-21,49224.08,1.1584,2.5968,6.2112,47.85,0.863259668508287
"876",2015-01-22,49442.62,1.1414,2.5754,6.2085,45.93,0.876117049237778
"877",2015-01-23,48775.3,1.1279,2.5856,6.2279,45.26,0.88660342228921
"878",2015-01-26,48576.55,1.129,2.5966,6.2535,44.8,0.885739592559787
"879",2015-01-27,48591.23,1.137,2.5809,6.243,45.84,0.879507475813544
"880",2015-01-28,47694.54,1.1342,2.5797,6.2475,44.08,0.881678716275789
"881",2015-01-29,47762.24,1.1308,2.596,6.2463,44.12,0.884329678103997
"882",2015-01-30,46907.68,1.129,2.6623,6.2495,47.79,0.885739592559787
"883",2015-02-02,47650.73,1.1337,2.6894,6.2594,49.25,0.882067566375584
"884",2015-02-03,48963.66,1.1462,2.7059,6.2573,53.04,0.872448089338684
"885",2015-02-04,49301.05,1.1418,2.7148,6.2472,48.45,0.875810124365038
"886",2015-02-05,49233.85,1.1432,2.7386,6.2516,50.48,0.874737578726382
"887",2015-02-06,48792.27,1.133,2.7641,6.2417,51.66,0.88261253309797
"888",2015-02-09,49382.58,1.1316,2.7873,6.2467,52.99,0.883704489218805
"889",2015-02-10,48510.28,1.1316,2.8075,6.2405,50.06,0.883704489218805
"890",2015-02-11,48239.67,1.13,2.8576,6.2422,48.8,0.884955752212389
"891",2015-02-12,49532.72,1.141,2.8625,6.244,51.17,0.876424189307625
"892",2015-02-13,50635.92,1.1408,2.8392,6.2399,52.66,0.876577840112202
"893",2015-02-18,51280.36,1.1342,2.843,6.2546,52.13,0.881678716275789
"894",2015-02-19,51294.03,1.1392,2.8545,6.2546,51.12,0.877808988764045
"895",2015-02-20,51237.7,1.1372,2.8701,6.2546,49.95,0.879352796341892
"896",2015-02-23,51280.64,1.1346,2.8811,6.2546,49.56,0.881367882954345
"897",2015-02-24,51874.17,1.1307,2.8649,6.2546,48.48,0.884407888918369
"898",2015-02-25,51811.02,1.1363,2.8646,6.2591,50.25,0.880049282759835
"899",2015-02-26,51760.54,1.1212,2.8728,6.2584,47.65,0.891901534070639
"900",2015-02-27,51583.09,1.1197,2.8782,6.2695,49.84,0.893096365097794
"901",2015-03-02,51020.81,1.119,2.8655,6.272,49.59,0.893655049151028
"902",2015-03-03,51304.1,1.1212,2.9051,6.2741,50.43,0.891901534070639
"903",2015-03-04,50468.05,1.107,2.9804,6.2701,51.53,0.903342366757001
"904",2015-03-05,50365.2,1.1006,2.9931,6.2658,50.76,0.908595311648192
"905",2015-03-06,49981.19,1.0855,3.0366,6.262,49.61,0.921234454168586
"906",2015-03-09,49181.01,1.0846,3.1018,6.2635,49.95,0.921998893601328
"907",2015-03-10,48293.4,1.0707,3.1299,6.2615,48.42,0.933968431867003
"908",2015-03-11,48905.58,1.0576,3.1162,6.2613,48.06,0.94553706505295
"909",2015-03-12,48880.4,1.0615,3.1171,6.2614,47.12,0.942063118228921
"910",2015-03-13,48595.81,1.0524,3.2264,6.2585,44.88,0.950209045990118
"911",2015-03-16,48848.21,1.0575,3.2257,6.262,43.93,0.945626477541371
"912",2015-03-17,50285.12,1.0605,3.2683,6.249,43.39,0.942951438000943
"913",2015-03-18,51526.19,1.0643,3.2518,6.2289,44.63,0.939584703561026
"914",2015-03-19,50953.53,1.0621,3.2642,6.1955,44.02,0.941530929291027
"915",2015-03-20,51966.58,1.0792,3.2423,6.2037,46,0.926612305411416
"916",2015-03-23,51908.46,1.0928,3.18,6.2135,47.4,0.915080527086384
"917",2015-03-24,51506.07,1.0908,3.131,6.2046,47.03,0.916758342500917
"918",2015-03-25,51858.3,1.0986,3.1476,6.2116,48.75,0.910249408337885
"919",2015-03-26,50579.85,1.0919,3.1915,6.2103,51.41,0.915834783405074
"920",2015-03-27,50094.66,1.0891,3.2259,6.2145,48.83,0.918189330639978
"921",2015-03-30,51243.45,1.0818,3.2601,6.2065,48.66,0.924385283786282
"922",2015-03-31,51150.16,1.0741,3.208,6.199,47.72,0.93101201005493
"923",2015-04-01,52321.76,1.0768,3.1556,6.1976,50.12,0.928677563150074
"924",2015-04-02,53123.02,1.0874,3.1492,6.1968,49.13,0.919624793084422
"925",2015-04-06,53737.26,1.1008,3.0926,6.193,52.08,0.908430232558139
"926",2015-04-07,53729.16,1.085,3.1231,6.1955,53.95,0.921658986175115
"927",2015-04-08,53661.11,1.0818,3.0834,6.202,50.44,0.924385283786282
"928",2015-04-09,53802.66,1.0671,3.0466,6.205,50.79,0.93711929528629
"929",2015-04-10,54214.11,1.0598,3.0796,6.2082,51.63,0.943574259294206
"930",2015-04-13,54239.77,1.0582,3.1011,6.2152,51.95,0.945000945000945
"931",2015-04-14,53981.92,1.0672,3.088,6.2113,53.3,0.937031484257871
"932",2015-04-15,54918.74,1.0596,3.0681,6.2037,56.25,0.943752359380898
"933",2015-04-16,54674.21,1.0742,3.0249,6.1947,56.69,0.930925339787749
"934",2015-04-17,53954.79,1.078,3.0544,6.1976,55.71,0.927643784786642
"935",2015-04-20,53761.27,1.0763,3.0473,6.2014,56.37,0.92910898448388
"936",2015-04-22,54617.36,1.0729,3.0186,6.1927,56.17,0.932053313449529
"937",2015-04-23,55684.85,1.0803,3.0084,6.1975,56.59,0.925668795704897
"938",2015-04-24,56594.22,1.0876,2.9745,6.193,55.98,0.919455682236116
"939",2015-04-27,55534.5,1.0892,2.9236,6.2185,55.56,0.918105031215571
"940",2015-04-28,55812.03,1.0979,2.8943,6.2035,57.05,0.91082976591675
"941",2015-04-29,55325.29,1.1174,2.9375,6.1989,58.55,0.894934669769107
"942",2015-04-30,56229.38,1.1162,2.9936,6.2018,59.62,0.895896792689482
"943",2015-05-04,57353.98,1.1145,3.0754,6.2085,58.92,0.897263346792283
"944",2015-05-05,58051.61,1.1174,3.0626,6.2058,60.38,0.894934669769107
"945",2015-05-06,57103.14,1.1345,3.042,6.2001,60.93,0.881445570736007
"946",2015-05-07,56921.39,1.1283,3.0421,6.2063,58.99,0.886289107506869
"947",2015-05-08,57149.33,1.1241,2.9966,6.2084,59.41,0.889600569344364
"948",2015-05-11,57197.1,1.1142,3.0175,6.2086,59.23,0.897504936277149
"949",2015-05-12,56792.05,1.124,3.0389,6.2086,60.72,0.889679715302491
"950",2015-05-13,56372.04,1.1372,3.0103,6.2043,60.5,0.879352796341892
"951",2015-05-14,56656.57,1.1368,3.0032,6.2013,59.89,0.879662209711471
"952",2015-05-15,57248.63,1.1428,2.9894,6.2051,59.73,0.875043752187609
"953",2015-05-18,56204.23,1.1354,3.0145,6.2041,59.44,0.8807468733486
"954",2015-05-19,55498.82,1.1151,3.0284,6.2064,57.3,0.896780557797507
"955",2015-05-20,54901.02,1.1079,3.0347,6.2036,58.96,0.902608538676776
"956",2015-05-21,55112.05,1.1126,3.0295,6.1958,60.18,0.898795613877404
"957",2015-05-22,54377.29,1.1033,3.0653,6.1972,58.88,0.90637179370978
"958",2015-05-25,54609.25,1.09545,3.1212,6.2005,58.085,0.912866858368707
"959",2015-05-26,53629.78,1.0876,3.1351,6.2038,57.29,0.919455682236116
"960",2015-05-27,54236.25,1.0888,3.174,6.2011,57.51,0.91844232182219
"961",2015-05-28,53976.27,1.0914,3.1748,6.2002,57.69,0.916254352208173
"962",2015-05-29,52760.47,1.0994,3.1788,6.198,60.25,0.909587047480444
"963",2015-06-01,53031.31,1.0913,3.1789,6.1985,60.24,0.916338312104829
"964",2015-06-02,54236.43,1.113,3.1443,6.198,61.3,0.898472596585804
"965",2015-06-03,53522.9,1.1285,3.1184,6.1976,59.67,0.886132033673017
"966",2015-06-05,52973.37,1.1108,3.1684,6.2024,59.11,0.900252070579762
"967",2015-06-08,52809.63,1.1232,3.119,6.2053,58.15,0.89031339031339
"968",2015-06-09,52815.99,1.1284,3.0991,6.2047,60.15,0.886210563629918
"969",2015-06-10,53876.44,1.1307,3.0843,6.2055,61.36,0.884407888918369
"970",2015-06-11,53688.51,1.1236,3.1514,6.2065,60.74,0.88999644001424
"971",2015-06-12,53347.53,1.1278,3.1107,6.2081,59.96,0.886682035821954
"972",2015-06-15,53137.53,1.1266,3.1036,6.208,59.53,0.887626486774365
"973",2015-06-16,53702.15,1.1238,3.1082,6.2085,60.01,0.889838049474996
"974",2015-06-17,53248.54,1.1244,3.0989,6.2086,59.89,0.889363215937389
"975",2015-06-18,54238.59,1.1404,3.0472,6.2075,60.41,0.876885303402315
"976",2015-06-19,53749.41,1.1335,3.0788,6.2085,59.62,0.882223202470225
"977",2015-06-22,53863.67,1.1378,3.0757,6.2085,60.01,0.878889084197574
"978",2015-06-23,53772.43,1.119,3.1042,6.2066,61.05,0.893655049151028
"979",2015-06-24,53842.53,1.1178,3.0852,6.2061,60.01,0.89461442118447
"980",2015-06-25,53175.66,1.1196,3.1015,6.2084,59.59,0.893176134333691
"981",2015-06-26,54016.97,1.1156,3.1271,6.208,59.41,0.896378630333453
"982",2015-06-29,53014.21,1.118,3.139,6.2085,58.34,0.894454382826476
"983",2015-06-30,53080.88,1.1154,3.1026,6.2,59.48,0.89653935807782
"984",2015-07-01,52757.53,1.1084,3.1191,6.2008,56.94,0.902201371346084
"985",2015-07-02,53106.18,1.109,3.1173,6.2044,56.93,0.901713255184851
"986",2015-07-03,52519.4,1.1083,3.1271,6.20665,54.705,0.902282775421817
"987",2015-07-06,52149.37,1.1076,3.1431,6.2089,52.48,0.902853015529072
"988",2015-07-07,52343.71,1.0952,3.1809,6.2097,52.33,0.913075237399562
"989",2015-07-08,51781.74,1.1072,3.2282,6.2087,51.61,0.903179190751445
"990",2015-07-10,52590.72,1.115,3.1897,6.2092,52.74,0.896860986547085
"991",2015-07-13,53119.47,1.102,3.1594,6.2081,52.19,0.907441016333938
"992",2015-07-14,53239.17,1.1015,3.123,6.2088,53.05,0.907852927825692
"993",2015-07-15,52902.28,1.0965,3.1532,6.2082,51.4,0.911992704058368
"994",2015-07-16,53069.75,1.0898,3.1375,6.2094,50.9,0.917599559552211
"995",2015-07-17,52341.8,1.0848,3.1832,6.2085,50.88,0.921828908554572
"996",2015-07-20,51600.07,1.085,3.2149,6.2095,50.11,0.921658986175115
"997",2015-07-21,51474.28,1.0927,3.1813,6.2095,50.59,0.915164271986822
"998",2015-07-22,50915.78,1.0884,3.2094,6.2093,49.27,0.918779860345461
"999",2015-07-23,49806.62,1.0976,3.285,6.2091,48.11,0.911078717201166
"1000",2015-07-24,49245.84,1.0976,3.3254,6.2095,47.98,0.911078717201166
"1001",2015-07-27,48735.54,1.1112,3.3557,6.2091,47.17,0.899928005759539
"1002",2015-07-28,49601.59,1.1055,3.3815,6.2084,47.97,0.904568068747173
"1003",2015-07-29,50245.14,1.1026,3.3419,6.2089,48.77,0.906947215672048
"1004",2015-07-30,49897.4,1.0914,3.3652,6.2096,48.53,0.916254352208173
"1005",2015-07-31,50864.77,1.1028,3.394,6.2097,47.11,0.906782734856728
